10000139,"['Swift Swim', 'Shell Armor', 'Weak Armor']",60,7680,70,495,45,Spiral Pokémon,125,1000000,1,70,Omstarオムスター,Omastar,88.1,139,115,70,55,rock,water,35,1,0
10000140,"['Swift Swim', 'Battle Armor', 'Weak Armor']",80,7680,70,355,45,Shellfish Pokémon,90,1000000,0.5,30,Kabutoカブト,Kabuto,88.1,140,55,45,55,rock,water,11.5,1,0
10000141,"['Swift Swim', 'Battle Armor', 'Weak Armor']",115,7680,70,495,45,Shellfish Pokémon,105,1000000,1.3,60,Kabutopsカブトプス,Kabutops,88.1,141,65,70,80,rock,water,40.5,1,0
10000142,"['Rock Head', 'Pressure', 'Unnerve']",135,8960,70,615,45,Fossil Pokémon,85,1250000,1.8,80,Pteraプテラ,Aerodactyl,88.1,142,70,95,150,rock,flying,59,1,0
10000143,"['Immunity', 'Thick Fat', 'Gluttony']",110,10240,70,540,25,Sleeping Pokémon,65,1250000,2.1,160,Kabigonカビゴン,Snorlax,88.1,143,65,110,30,normal,50,460,1,0
10000144,"['Pressure', 'Snow Cloak']",85,20480,35,580,3,Freeze Pokémon,100,1250000,1.7,90,Freezerフリーザー,Articuno,50,144,95,125,85,ice,flying,55.4,1,1
10000145,"['Pressure', 'Static']",90,20480,35,580,3,Electric Pokémon,85,1250000,1.6,90,Thunderサンダー,Zapdos,50,145,125,90,100,electric,flying,52.6,1,1
10000146,"['Pressure', 'Flame Body']",100,20480,35,580,3,Flame Pokémon,90,1250000,2,90,Fireファイヤー,Moltres,50,146,125,85,90,fire,flying,60,1,1
10000147,"['Shed Skin', 'Marvel Scale']",64,10240,35,300,45,Dragon Pokémon,45,1250000,1.8,41,Miniryuミニリュウ,Dratini,50,147,50,50,50,dragon,50,3.3,1,0
10000148,"['Shed Skin', 'Marvel Scale']",84,10240,35,420,45,Dragon Pokémon,65,1250000,4,61,Hakuryuハクリュー,Dragonair,50,148,70,70,70,dragon,50,16.5,1,0
10000149,"['Inner Focus', 'Multiscale']",134,10240,35,600,45,Dragon Pokémon,95,1250000,2.2,91,Kairyuカイリュー,Dragonite,50,149,100,100,80,dragon,flying,210,1,0
10000150,"['Pressure', 'Unnerve']",150,30720,0,780,3,Genetic Pokémon,70,1250000,2,106,Mewtwoミュウツー,Mewtwo,50,150,194,120,140,psychic,50,122,1,1
10000151,['Synchronize'],100,30720,100,600,45,New Species Pokémon,100,1059860,0.4,100,Mewミュウ,Mew,50,151,100,100,100,psychic,50,4,1,1
10000152,"['Overgrow', 'Leaf Guard']",49,5120,70,318,45,Leaf Pokémon,65,1059860,0.9,45,Chicoritaチコリータ,Chikorita,88.1,152,49,65,45,grass,50,6.4,2,0
10000153,"['Overgrow', 'Leaf Guard']",62,5120,70,405,45,Leaf Pokémon,80,1059860,1.2,60,Bayleafベイリーフ,Bayleef,88.1,153,63,80,60,grass,50,15.8,2,0
10000154,"['Overgrow', 'Leaf Guard']",82,5120,70,525,45,Herb Pokémon,100,1059860,1.8,80,Meganiumメガニウム,Meganium,88.1,154,83,100,80,grass,50,100.5,2,0
10000155,"['Blaze', 'Flash Fire']",52,5120,70,309,45,Fire Mouse Pokémon,43,1059860,0.5,39,Hinoarashiヒノアラシ,Cyndaquil,88.1,155,60,50,65,fire,50,7.9,2,0
10000156,"['Blaze', 'Flash Fire']",64,5120,70,405,45,Volcano Pokémon,58,1059860,0.9,58,Magmarashiマグマラシ,Quilava,88.1,156,80,65,80,fire,50,19,2,0
10000157,"['Blaze', 'Flash Fire']",84,5120,70,534,45,Volcano Pokémon,78,1059860,1.7,78,Bakphoonバクフーン,Typhlosion,88.1,157,109,85,100,fire,50,79.5,2,0
10000158,"['Torrent', 'Sheer Force']",65,5120,70,314,45,Big Jaw Pokémon,64,1059860,0.6,50,Waninokoワニノコ,Totodile,88.1,158,44,48,43,water,50,9.5,2,0
10000159,"['Torrent', 'Sheer Force']",80,5120,70,405,45,Big Jaw Pokémon,80,1059860,1.1,65,Alligatesアリゲイツ,Croconaw,88.1,159,59,63,58,water,50,25,2,0
10000160,"['Torrent', 'Sheer Force']",105,5120,70,530,45,Big Jaw Pokémon,100,1059860,2.3,85,Ordileオーダイル,Feraligatr,88.1,160,79,83,78,water,50,88.8,2,0
10000161,"['Run Away', 'Keen Eye', 'Frisk']",46,3840,70,215,255,Scout Pokémon,34,1000000,0.8,35,Otachiオタチ,Sentret,50,161,35,45,20,normal,50,6,2,0
10000162,"['Run Away', 'Keen Eye', 'Frisk']",76,3840,70,415,90,Long Body Pokémon,64,1000000,1.8,85,Ootachiオオタチ,Furret,50,162,45,55,90,normal,50,32.5,2,0
10000163,"['Insomnia', 'Keen Eye', 'Tinted Lens']",30,3840,70,262,255,Owl Pokémon,30,1000000,0.7,60,Hohoホーホー,Hoothoot,50,163,36,56,50,normal,flying,21.2,2,0
10000164,"['Insomnia', 'Keen Eye', 'Tinted Lens']",50,3840,70,452,90,Owl Pokémon,50,1000000,1.6,100,Yorunozukuヨルノズク,Noctowl,50,164,86,96,70,normal,flying,40.8,2,0
10000165,"['Swarm', 'Early Bird', 'Rattled']",20,3840,70,265,255,Five Star Pokémon,30,800000,1,40,Redibaレディバ,Ledyba,50,165,40,80,55,bug,flying,10.8,2,0
10000166,"['Swarm', 'Early Bird', 'Iron Fist']",35,3840,70,390,90,Five Star Pokémon,50,800000,1.4,55,Redianレディアン,Ledian,50,166,55,110,85,bug,flying,35.6,2,0
10000167,"['Swarm', 'Insomnia', 'Sniper']",60,3840,70,250,255,String Spit Pokémon,40,800000,0.5,40,Itomaruイトマル,Spinarak,50,167,40,40,30,bug,poison,8.5,2,0
10000168,"['Swarm', 'Insomnia', 'Sniper']",90,3840,70,400,90,Long Leg Pokémon,70,800000,1.1,70,Ariadosアリアドス,Ariados,50,168,60,70,40,bug,poison,33.5,2,0
10000169,"['Inner Focus', 'Infiltrator']",90,3840,70,535,90,Bat Pokémon,80,1000000,1.8,85,Crobatクロバット,Crobat,50,169,70,80,130,poison,flying,75,2,0
10000170,"['Volt Absorb', 'Illuminate', 'Water Absorb']",38,5120,70,330,190,Angler Pokémon,38,1250000,0.5,75,Chonchieチョンチー,Chinchou,50,170,56,56,67,water,electric,12,2,0
10000171,"['Volt Absorb', 'Illuminate', 'Water Absorb']",58,5120,70,460,75,Light Pokémon,58,1250000,1.2,125,Lanternランターン,Lanturn,50,171,76,76,67,water,electric,22.5,2,0
10000172,"['Static', 'Lightningrod']",40,2560,70,205,190,Tiny Mouse Pokémon,15,1000000,0.3,20,Pichuピチュー,Pichu,50,172,35,35,60,electric,50,2,2,0
10000173,"['Cute Charm', 'Magic Guard', 'Friend Guard']",25,2560,140,218,150,Star Shape Pokémon,28,800000,0.3,50,Pyピィ,Cleffa,24.6,173,45,55,15,fairy,50,3,2,0
10000174,"['Cute Charm', 'Competitive', 'Friend Guard']",30,2560,70,210,170,Balloon Pokémon,15,800000,0.3,90,Pupurinププリン,Igglybuff,24.6,174,40,20,15,normal,fairy,1,2,0
10000175,"['Hustle', 'Serene Grace', 'Super Luck']",20,2560,70,245,190,Spike Ball Pokémon,65,800000,0.3,35,Togepyトゲピー,Togepi,88.1,175,40,65,20,fairy,50,1.5,2,0
10000176,"['Hustle', 'Serene Grace', 'Super Luck']",40,2560,70,405,75,Happiness Pokémon,85,800000,0.6,55,Togechickトゲチック,Togetic,88.1,176,80,105,40,fairy,flying,3.2,2,0
10000177,"['Synchronize', 'Early Bird', 'Magic Bounce']",50,5120,70,320,190,Little Bird Pokémon,45,1000000,0.2,40,Natyネイティ,Natu,50,177,70,45,70,psychic,flying,2,2,0
10000178,"['Synchronize', 'Early Bird', 'Magic Bounce']",75,5120,70,470,75,Mystic Pokémon,70,1000000,1.5,65,Natioネイティオ,Xatu,50,178,95,70,95,psychic,flying,15,2,0
10000179,"['Static', 'Plus']",40,5120,70,280,235,Wool Pokémon,40,1059860,0.6,55,Merriepメリープ,Mareep,50,179,65,45,35,electric,50,7.8,2,0
10000180,"['Static', 'Plus']",55,5120,70,365,120,Wool Pokémon,55,1059860,0.8,70,Mokokoモココ,Flaaffy,50,180,80,60,45,electric,50,13.3,2,0
10000181,"['Static', 'Plus']",95,5120,70,610,45,Light Pokémon,105,1059860,1.4,90,Denryuデンリュウ,Ampharos,50,181,165,110,45,electric,50,61.5,2,0
10000182,"['Chlorophyll', 'Healer']",80,5120,70,490,45,Flower Pokémon,95,1059860,0.4,75,Kireihanaキレイハナ,Bellossom,50,182,90,100,50,grass,50,5.8,2,0
10000183,"['Thick Fat', 'Huge Power', 'Sap Sipper']",20,2560,70,250,190,Aquamouse Pokémon,50,800000,0.4,70,Marilマリル,Marill,50,183,20,50,40,water,fairy,8.5,2,0
10000184,"['Thick Fat', 'Huge Power', 'Sap Sipper']",50,2560,70,420,75,Aquarabbit Pokémon,80,800000,0.8,100,Marilliマリルリ,Azumarill,50,184,60,80,50,water,fairy,28.5,2,0
10000185,"['Sturdy', 'Rock Head', 'Rattled']",100,5120,70,410,65,Imitation Pokémon,115,1000000,1.2,70,Usokkieウソッキー,Sudowoodo,50,185,30,65,30,rock,50,38,2,0
10000186,"['Water Absorb', 'Damp', 'Drizzle']",75,5120,70,500,45,Frog Pokémon,75,1059860,1.1,90,Nyorotonoニョロトノ,Politoed,50,186,90,100,70,water,50,33.9,2,0
10000187,"['Chlorophyll', 'Leaf Guard', 'Infiltrator']",35,5120,70,250,255,Cottonweed Pokémon,40,1059860,0.4,35,Haneccoハネッコ,Hoppip,50,187,35,55,50,grass,flying,0.5,2,0
10000188,"['Chlorophyll', 'Leaf Guard', 'Infiltrator']",45,5120,70,340,120,Cottonweed Pokémon,50,1059860,0.6,55,Popoccoポポッコ,Skiploom,50,188,45,65,80,grass,flying,1,2,0
10000189,"['Chlorophyll', 'Leaf Guard', 'Infiltrator']",55,5120,70,460,45,Cottonweed Pokémon,70,1059860,0.8,75,Wataccoワタッコ,Jumpluff,50,189,55,95,110,grass,flying,3,2,0
10000190,"['Run Away', 'Pickup', 'Skill Link']",70,5120,70,360,45,Long Tail Pokémon,55,800000,0.8,55,Eipamエイパム,Aipom,50,190,40,55,85,normal,50,11.5,2,0
10000191,"['Chlorophyll', 'Solar Power', 'Early Bird']",30,5120,70,180,235,Seed Pokémon,30,1059860,0.3,30,Himanutsヒマナッツ,Sunkern,50,191,30,30,30,grass,50,1.8,2,0
10000192,"['Chlorophyll', 'Solar Power', 'Early Bird']",75,5120,70,425,120,Sun Pokémon,55,1059860,0.8,75,Kimawariキマワリ,Sunflora,50,192,105,85,30,grass,50,8.5,2,0
10000193,"['Speed Boost', 'Compoundeyes', 'Frisk']",65,5120,70,390,75,Clear Wing Pokémon,45,1000000,1.2,65,Yanyanmaヤンヤンマ,Yanma,50,193,75,45,95,bug,flying,38,2,0
10000194,"['Damp', 'Water Absorb', 'Unaware']",45,5120,70,210,255,Water Fish Pokémon,45,1000000,0.4,55,Upahウパー,Wooper,50,194,25,25,15,water,ground,8.5,2,0
10000195,"['Damp', 'Water Absorb', 'Unaware']",85,5120,70,430,90,Water Fish Pokémon,85,1000000,1.4,95,Nuohヌオー,Quagsire,50,195,65,65,35,water,ground,75,2,0
10000196,"['Synchronize', 'Magic Bounce']",65,8960,70,525,45,Sun Pokémon,60,1000000,0.9,65,Eifieエーフィ,Espeon,88.1,196,130,95,110,psychic,50,26.5,2,0
10000197,"['Synchronize', 'Inner Focus']",65,8960,35,525,45,Moonlight Pokémon,110,1000000,1,95,Blackyブラッキー,Umbreon,88.1,197,60,130,65,dark,50,27,2,0
10000198,"['Insomnia', 'Super Luck', 'Prankster']",85,5120,35,405,30,Darkness Pokémon,42,1059860,0.5,60,Yamikarasuヤミカラス,Murkrow,50,198,85,42,91,dark,flying,2.1,2,0
10000199,"['Oblivious', 'Own Tempo', 'Regenerator']",75,5120,70,490,70,Royal Pokémon,80,1000000,2,95,Yadokingヤドキング,Slowking,50,199,100,110,30,water,psychic,79.5,2,0
10000200,['Levitate'],60,6400,35,435,45,Screech Pokémon,60,800000,0.7,60,Mumaムウマ,Misdreavus,50,200,85,85,85,ghost,50,1,2,0
10000201,['Levitate'],72,10240,70,336,225,Symbol Pokémon,48,1000000,0.5,48,Unknownアンノーン,Unown,50,201,72,48,48,psychic,50,5,2,0
10000202,"['Shadow Tag', 'Telepathy']",33,5120,70,405,45,Patient Pokémon,58,1000000,1.3,190,Sonansソーナンス,Wobbuffet,50,202,33,58,33,psychic,50,28.5,2,0
10000203,"['Inner Focus', 'Early Bird', 'Sap Sipper']",80,5120,70,455,60,Long Neck Pokémon,65,1000000,1.5,70,Kirinrikiキリンリキ,Girafarig,50,203,90,65,85,normal,psychic,41.5,2,0
10000204,"['Sturdy', 'Overcoat']",65,5120,70,290,190,Bagworm Pokémon,90,1000000,0.6,50,Kunugidamaクヌギダマ,Pineco,50,204,35,35,15,bug,50,7.2,2,0
10000205,"['Sturdy', 'Overcoat']",90,5120,70,465,75,Bagworm Pokémon,140,1000000,1.2,75,Foretosフォレトス,Forretress,50,205,60,60,40,bug,steel,125.8,2,0
10000206,"['Serene Grace', 'Run Away', 'Rattled']",70,5120,70,415,190,Land Snake Pokémon,70,1000000,1.5,100,Nokocchiノコッチ,Dunsparce,50,206,65,65,45,normal,50,14,2,0
10000207,"['Hyper Cutter', 'Sand Veil', 'Immunity']",75,5120,70,430,60,Flyscorpion Pokémon,105,1059860,1.1,65,Gligerグライガー,Gligar,50,207,35,65,85,ground,flying,64.8,2,0
10000208,"['Rock Head', 'Sturdy', 'Sheer Force']",125,6400,70,610,25,Iron Snake Pokémon,230,1000000,9.2,75,Haganeilハガネール,Steelix,50,208,55,95,30,steel,ground,400,2,0
10000209,"['Intimidate', 'Run Away', 'Rattled']",80,5120,70,300,190,Fairy Pokémon,50,800000,0.6,60,Buluブルー,Snubbull,24.6,209,40,40,30,fairy,50,7.8,2,0
10000210,"['Intimidate', 'Quick Feet', 'Rattled']",120,5120,70,450,75,Fairy Pokémon,75,800000,1.4,90,Granbuluグランブル,Granbull,24.6,210,60,60,45,fairy,50,48.7,2,0
10000211,"['Poison Point', 'Swift Swim', 'Intimidate']",95,5120,70,440,45,Balloon Pokémon,85,1000000,0.5,65,Harysenハリーセン,Qwilfish,50,211,55,55,85,water,poison,3.9,2,0
10000212,"['Swarm', 'Technician', 'Light Metal']",150,6400,70,600,25,Pincer Pokémon,140,1000000,1.8,70,Hassamハッサム,Scizor,50,212,65,100,75,bug,steel,118,2,0
10000213,"['Sturdy', 'Gluttony', 'Contrary']",10,5120,70,505,190,Mold Pokémon,230,1059860,0.6,20,Tsubotsuboツボツボ,Shuckle,50,213,10,230,5,bug,rock,20.5,2,0
10000214,"['Swarm', 'Guts', 'Moxie']",185,6400,70,600,45,Singlehorn Pokémon,115,1250000,1.5,80,Heracrosヘラクロス,Heracross,50,214,40,105,75,bug,fighting,54,2,0
10000215,"['Inner Focus', 'Keen Eye', 'Pickpocket']",95,5120,35,430,60,Sharp Claw Pokémon,55,1059860,0.9,55,Nyulaニューラ,Sneasel,50,215,35,75,115,dark,ice,28,2,0
10000216,"['Pickup', 'Quick Feet', 'Honey Gather']",80,5120,70,330,120,Little Bear Pokémon,50,1000000,0.6,60,Himegumaヒメグマ,Teddiursa,50,216,50,50,40,normal,50,8.8,2,0
10000217,"['Guts', 'Quick Feet', 'Unnerve']",130,5120,70,500,60,Hibernator Pokémon,75,1000000,1.8,90,Ringumaリングマ,Ursaring,50,217,75,75,55,normal,50,125.8,2,0
10000218,"['Magma Armor', 'Flame Body', 'Weak Armor']",40,5120,70,250,190,Lava Pokémon,40,1000000,0.7,40,Magmagマグマッグ,Slugma,50,218,70,40,20,fire,50,35,2,0
10000219,"['Magma Armor', 'Flame Body', 'Weak Armor']",50,5120,70,430,75,Lava Pokémon,120,1000000,0.8,60,Magcargotマグカルゴ,Magcargo,50,219,90,80,30,fire,rock,55,2,0
10000220,"['Oblivious', 'Snow Cloak', 'Thick Fat']",50,5120,70,250,225,Pig Pokémon,40,1250000,0.4,50,Urimooウリムー,Swinub,50,220,30,30,50,ice,ground,6.5,2,0
10000221,"['Oblivious', 'Snow Cloak', 'Thick Fat']",100,5120,70,450,75,Swine Pokémon,80,1250000,1.1,100,Inomooイノムー,Piloswine,50,221,60,60,50,ice,ground,55.8,2,0
10000222,"['Hustle', 'Natural Cure', 'Regenerator']",55,5120,70,410,60,Coral Pokémon,95,800000,0.6,65,Sunnygoサニーゴ,Corsola,24.6,222,65,95,35,water,rock,5,2,0
10000223,"['Hustle', 'Sniper', 'Moody']",65,5120,70,300,190,Jet Pokémon,35,1000000,0.6,35,Teppouoテッポウオ,Remoraid,50,223,65,35,65,water,50,12,2,0
10000224,"['Suction Cups', 'Sniper', 'Moody']",105,5120,70,480,75,Jet Pokémon,75,1000000,0.9,75,Okutankオクタン,Octillery,50,224,105,75,45,water,50,28.5,2,0
10000225,"['Vital Spirit', 'Hustle', 'Insomnia']",55,5120,70,330,45,Delivery Pokémon,45,800000,0.9,45,Delibirdデリバード,Delibird,50,225,65,45,75,ice,flying,16,2,0
10000226,"['Swift Swim', 'Water Absorb', 'Water Veil']",40,6400,70,485,25,Kite Pokémon,70,1250000,2.1,85,Mantainマンタイン,Mantine,50,226,80,140,70,water,flying,220,2,0
10000227,"['Keen Eye', 'Sturdy', 'Weak Armor']",80,6400,70,465,25,Armor Bird Pokémon,140,1250000,1.7,65,Airmdエアームド,Skarmory,50,227,40,70,70,steel,flying,50.5,2,0
10000228,"['Early Bird', 'Flash Fire', 'Unnerve']",60,5120,35,330,120,Dark Pokémon,30,1250000,0.6,45,Delvilデルビル,Houndour,50,228,80,50,65,dark,fire,10.8,2,0
10000229,"['Early Bird', 'Flash Fire', 'Unnerve']",90,5120,35,600,45,Dark Pokémon,90,1250000,1.4,75,Hellgarヘルガー,Houndoom,50,229,140,90,115,dark,fire,35,2,0
10000230,"['Swift Swim', 'Sniper', 'Damp']",95,5120,70,540,45,Dragon Pokémon,95,1000000,1.8,75,Kingdraキングドラ,Kingdra,50,230,95,95,85,water,dragon,152,2,0
10000231,"['Pickup', 'Sand Veil']",60,5120,70,330,120,Long Nose Pokémon,60,1000000,0.5,90,Gomazouゴマゾウ,Phanpy,50,231,40,40,40,ground,50,33.5,2,0
10000232,"['Sturdy', 'Sand Veil']",120,5120,70,500,60,Armor Pokémon,120,1000000,1.1,90,Donfanドンファン,Donphan,50,232,60,60,50,ground,50,120,2,0
10000233,"['Trace', 'Download', 'Analytic']",80,5120,70,515,45,Virtual Pokémon,90,1000000,0.6,85,Porygon2ポリゴン２,Porygon2,50,233,105,95,60,normal,50,32.5,2,0
10000234,"['Intimidate', 'Frisk', 'Sap Sipper']",95,5120,70,465,45,Big Horn Pokémon,62,1250000,1.4,73,Odoshishiオドシシ,Stantler,50,234,85,65,85,normal,50,71.2,2,0
10000235,"['Own Tempo', 'Technician', 'Moody']",20,5120,70,250,45,Painter Pokémon,35,800000,1.2,55,Dobleドーブル,Smeargle,50,235,20,45,75,normal,50,58,2,0
10000236,"['Guts', 'Steadfast', 'Vital Spirit']",35,6400,70,210,75,Scuffle Pokémon,35,1000000,0.7,35,Balkieバルキー,Tyrogue,100,236,35,35,35,fighting,50,21,2,0
10000237,"['Intimidate', 'Technician', 'Steadfast']",95,6400,70,455,45,Handstand Pokémon,95,1000000,1.4,50,Kapoererカポエラー,Hitmontop,100,237,35,110,70,fighting,50,48,2,0
10000238,"['Oblivious', 'Forewarn', 'Hydration']",30,6400,70,305,45,Kiss Pokémon,15,1000000,0.4,45,Muchulムチュール,Smoochum,0,238,85,65,65,ice,psychic,6,2,0
10000239,"['Static', 'Vital Spirit']",63,6400,70,360,45,Electric Pokémon,37,1000000,0.6,45,Elekidエレキッド,Elekid,75.4,239,65,55,95,electric,50,23.5,2,0
10000240,"['Flame Body', 'Vital Spirit']",75,6400,70,365,45,Live Coal Pokémon,37,1000000,0.7,45,Bubyブビィ,Magby,75.4,240,70,55,83,fire,50,21.4,2,0
10000241,"['Thick Fat', 'Scrappy', 'Sap Sipper']",80,5120,70,490,45,Milk Cow Pokémon,105,1250000,1.2,95,Miltankミルタンク,Miltank,0,241,40,70,100,normal,50,75.5,2,0
10000242,"['Natural Cure', 'Serene Grace', 'Healer']",10,10240,140,540,30,Happiness Pokémon,10,800000,1.5,255,Happinasハピナス,Blissey,0,242,75,135,55,normal,50,46.8,2,0
10000243,"['Pressure', 'Inner Focus']",85,20480,35,580,3,Thunder Pokémon,75,1250000,1.9,90,Raikouライコウ,Raikou,50,243,115,100,115,electric,50,178,2,1
10000244,"['Pressure', 'Inner Focus']",115,20480,35,580,3,Volcano Pokémon,85,1250000,2.1,115,Enteiエンテイ,Entei,50,244,90,75,100,fire,50,198,2,1
10000245,"['Pressure', 'Inner Focus']",75,20480,35,580,3,Aurora Pokémon,115,1250000,2,100,Suicuneスイクン,Suicune,50,245,90,115,85,water,50,187,2,1
10000246,"['Guts', 'Sand Veil']",64,10240,35,300,45,Rock Skin Pokémon,50,1250000,0.6,50,Yogirasヨーギラス,Larvitar,50,246,45,50,41,rock,ground,72,2,0
10000247,['Shed Skin'],84,10240,35,410,45,Hard Shell Pokémon,70,1250000,1.2,70,Sanagirasサナギラス,Pupitar,50,247,65,70,51,rock,ground,152,2,0
10000248,"['Sand Stream', 'Unnerve']",164,10240,35,700,45,Armor Pokémon,150,1250000,2,100,Bangirasバンギラス,Tyranitar,50,248,95,120,71,rock,dark,202,2,0
10000249,"['Pressure', 'Multiscale']",90,30720,0,680,3,Diving Pokémon,130,1250000,5.2,106,Lugiaルギア,Lugia,50,249,90,154,110,psychic,flying,216,2,1
10000250,"['Pressure', 'Regenerator']",130,30720,0,680,3,Rainbow Pokémon,90,1250000,3.8,106,Hououホウオウ,Ho-Oh,50,250,110,154,90,fire,flying,199,2,1
10000251,['Natural Cure'],100,30720,100,600,45,Time Travel Pokémon,100,1059860,0.6,100,Celebiセレビィ,Celebi,50,251,100,100,100,psychic,grass,5,2,1
10000252,"['Overgrow', 'Unburden']",45,5120,70,310,45,Wood Gecko Pokémon,35,1059860,0.5,40,Kimoriキモリ,Treecko,88.1,252,65,55,70,grass,50,5,3,0
10000253,"['Overgrow', 'Unburden']",65,5120,70,405,45,Wood Gecko Pokémon,45,1059860,0.9,50,Juptileジュプトル,Grovyle,88.1,253,85,65,95,grass,50,21.6,3,0
10000254,"['Overgrow', 'Unburden']",110,5120,70,630,45,Forest Pokémon,75,1059860,1.7,70,Jukainジュカイン,Sceptile,88.1,254,145,85,145,grass,50,52.2,3,0
10000255,"['Blaze', 'Speed Boost']",60,5120,70,310,45,Chick Pokémon,40,1059860,0.4,45,Achamoアチャモ,Torchic,88.1,255,70,50,45,fire,50,2.5,3,0
10000256,"['Blaze', 'Speed Boost']",85,5120,70,405,45,Young Fowl Pokémon,60,1059860,0.9,60,Wakasyamoワカシャモ,Combusken,88.1,256,85,60,55,fire,fighting,19.5,3,0
10000257,"['Blaze', 'Speed Boost']",160,5120,70,630,45,Blaze Pokémon,80,1059860,1.9,80,Bursyamoバシャーモ,Blaziken,88.1,257,130,80,100,fire,fighting,52,3,0
10000258,"['Torrent', 'Damp']",70,5120,70,310,45,Mud Fish Pokémon,50,1059860,0.4,50,Mizugorouミズゴロウ,Mudkip,88.1,258,50,50,40,water,50,7.6,3,0
10000259,"['Torrent', 'Damp']",85,5120,70,405,45,Mud Fish Pokémon,70,1059860,0.7,70,Numacrawヌマクロー,Marshtomp,88.1,259,60,70,50,water,ground,28,3,0
10000260,"['Torrent', 'Damp']",150,5120,70,635,45,Mud Fish Pokémon,110,1059860,1.5,100,Laglargeラグラージ,Swampert,88.1,260,95,110,70,water,ground,81.9,3,0
10000261,"['Run Away', 'Quick Feet', 'Rattled']",55,3840,70,220,255,Bite Pokémon,35,1000000,0.5,35,Pochienaポチエナ,Poochyena,50,261,30,30,35,dark,50,13.6,3,0
10000262,"['Intimidate', 'Quick Feet', 'Moxie']",90,3840,70,420,127,Bite Pokémon,70,1000000,1,70,Graenaグラエナ,Mightyena,50,262,60,60,70,dark,50,37,3,0
10000263,"['Pickup', 'Gluttony', 'Quick Feet']",30,3840,70,240,255,Tiny Racoon Pokémon,41,1000000,0.4,38,Jiguzagumaジグザグマ,Zigzagoon,50,263,30,41,60,normal,50,17.5,3,0
10000264,"['Pickup', 'Gluttony', 'Quick Feet']",70,3840,70,420,90,Rush Pokémon,61,1000000,0.5,78,Massugumaマッスグマ,Linoone,50,264,50,61,100,normal,50,32.5,3,0
10000265,"['Shield Dust', 'Run Away']",45,3840,70,195,255,Worm Pokémon,35,1000000,0.3,45,Kemussoケムッソ,Wurmple,50,265,20,30,20,bug,50,3.6,3,0
10000266,['Shed Skin'],35,3840,70,205,120,Cocoon Pokémon,55,1000000,0.6,50,Karasalisカラサリス,Silcoon,50,266,25,25,15,bug,50,10,3,0
10000267,"['Swarm', 'Rivalry']",70,3840,70,395,45,Butterfly Pokémon,50,1000000,1,60,Agehuntアゲハント,Beautifly,50,267,100,50,65,bug,flying,28.4,3,0
10000268,['Shed Skin'],35,3840,70,205,120,Cocoon Pokémon,55,1000000,0.7,50,Mayuldマユルド,Cascoon,50,268,25,25,15,bug,50,11.5,3,0
10000269,"['Shield Dust', 'Compoundeyes']",50,3840,70,385,45,Poison Moth Pokémon,70,1000000,1.2,60,Dokucaleドクケイル,Dustox,50,269,50,90,65,bug,poison,31.6,3,0
10000270,"['Swift Swim', 'Rain Dish', 'Own Tempo']",30,3840,70,220,255,Water Weed Pokémon,30,1059860,0.5,40,Hassbohハスボー,Lotad,50,270,40,50,30,water,grass,2.6,3,0
10000271,"['Swift Swim', 'Rain Dish', 'Own Tempo']",50,3840,70,340,120,Jolly Pokémon,50,1059860,1.2,60,Hasubreroハスブレロ,Lombre,50,271,60,70,50,water,grass,32.5,3,0
10000272,"['Swift Swim', 'Rain Dish', 'Own Tempo']",70,3840,70,480,45,Carefree Pokémon,70,1059860,1.5,80,Runpappaルンパッパ,Ludicolo,50,272,90,100,70,water,grass,55,3,0
10000273,"['Chlorophyll', 'Early Bird', 'Pickpocket']",40,3840,70,220,255,Acorn Pokémon,50,1059860,0.5,40,Tanebohタネボー,Seedot,50,273,30,30,30,grass,50,4,3,0
10000274,"['Chlorophyll', 'Early Bird', 'Pickpocket']",70,3840,70,340,120,Wily Pokémon,40,1059860,1,70,Konohanaコノハナ,Nuzleaf,50,274,60,40,60,grass,dark,28,3,0
10000275,"['Chlorophyll', 'Early Bird', 'Pickpocket']",100,3840,70,480,45,Wickid Pokémon,60,1059860,1.3,90,Dirtengダーテング,Shiftry,50,275,90,60,80,grass,dark,59.6,3,0
10000276,"['Guts', 'Scrappy']",55,3840,70,270,200,TinySwallow Pokémon,30,1059860,0.3,40,Subameスバメ,Taillow,50,276,30,30,85,normal,flying,2.3,3,0
10000277,"['Guts', 'Scrappy']",85,3840,70,455,45,Swallow Pokémon,60,1059860,0.7,60,Ohsubameオオスバメ,Swellow,50,277,75,50,125,normal,flying,19.8,3,0
10000278,"['Keen Eye', 'Hydration', 'Rain Dish']",30,5120,70,270,190,Seagull Pokémon,30,1000000,0.6,40,Camomeキャモメ,Wingull,50,278,55,30,85,water,flying,9.5,3,0
10000279,"['Keen Eye', 'Drizzle', 'Rain Dish']",50,5120,70,440,45,Water Bird Pokémon,100,1000000,1.2,60,Pelipperペリッパー,Pelipper,50,279,95,70,65,water,flying,28,3,0
10000280,"['Synchronize', 'Trace', 'Telepathy']",25,5120,35,198,235,Feeling Pokémon,25,1250000,0.4,28,Raltsラルトス,Ralts,50,280,45,35,40,psychic,fairy,6.6,3,0
